cod_municipio,municipio,uf,total_domicilios,perc_agua_rede,perc_esgoto_rede,perc_lixo_coletado,perc_alfabetizacao,renda_media,per_domicilio_urbano,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,cluster,cluster_nome
5001243,Aral Moreira - MS,MS,3370,68.45697329376854,4.629080118694362,74.74777448071217,88.88,1083.72,55.07071082992184,0.633,0.628,0.507,0.798,4,Em Transição
5001508,Bandeirantes - MS,MS,2917,73.08878985258828,1.0970174837161468,77.20260541652382,92.7,1797.07,71.04534005037783,0.681,0.694,0.537,0.848,3,Rural de Média Renda
5001904,Bataguassu - MS,MS,8238,90.32532168001944,32.4957513959699,90.44671036659383,93.47,1453.7,89.25361469323954,0.71,0.698,0.606,0.847,1,Desenvolvido
5002001,Batayporã - MS,MS,3868,80.01551189245087,42.942088934850055,82.36814891416753,90.6,1366.25,79.30358476474981,0.684,0.702,0.559,0.814,4,Em Transição
5002100,Bela Vista - MS,MS,7231,88.31420273821048,32.80320840824229,80.56976904992393,92.74,1166.61,81.43247119789015,0.698,0.699,0.585,0.83,4,Em Transição
5002159,Bodoquena - MS,MS,3045,73.62889983579639,65.8128078817734,73.26765188834155,91.11,1334.74,72.557488035485,0.666,0.665,0.573,0.776,4,Em Transição
5002209,Bonito - MS,MS,8260,82.37288135593221,77.25181598062953,88.98305084745762,93.42,1796.79,82.43374614311678,0.67,0.714,0.508,0.831,4,Em Transição
5002308,Brasilândia - MS,MS,4235,84.06139315230224,45.24203069657615,82.97520661157026,93.47,1328.35,70.02331807582692,0.701,0.721,0.57,0.837,4,Em Transição
5002407,Caarapó - MS,MS,10662,83.57719002063403,22.669292815606827,80.8478709435378,92.01,1227.87,76.6202796289037,0.692,0.676,0.592,0.828,4,Em Transição
5002605,Camapuã - MS,MS,5434,79.2234081707766,51.47221199852778,82.05741626794259,93.63,1710.09,78.23014061694765,0.703,0.715,0.596,0.817,4,Em Transição
5002704,Campo Grande - MS,MS,325840,94.99785170635894,67.19064571568867,99.22078320648173,97.09,2088.31,98.71751475336822,0.784,0.79,0.724,0.844,1,Desenvolvido
5002803,Caracol - MS,MS,1717,71.86953989516599,32.09085614443797,72.56843331391963,92.71,1175.54,66.08419380460683,0.647,0.628,0.522,0.826,4,Em Transição
5002902,Cassilândia - MS,MS,8259,90.60418936917304,31.989344957016584,93.59486620656251,92.6,1522.15,90.1705736611397,0.727,0.756,0.627,0.811,1,Desenvolvido
5002951,Chapadão do Sul - MS,MS,10889,93.92965377904308,66.71870695196988,96.47350537239416,96.77,2090.92,92.65640628529025,0.754,0.758,0.665,0.85,1,Desenvolvido
5003108,Corguinho - MS,MS,1858,67.59956942949408,8.180839612486544,67.43810548977395,91.33,1190.38,39.11770855111855,0.671,0.684,0.531,0.83,3,Rural de Média Renda
5003157,Coronel Sapucaia - MS,MS,4478,65.4979901741849,51.80884323358642,70.83519428316212,84.96,699.98,68.53523689551403,0.589,0.607,0.417,0.806,2,Em Desenvolvimento
5003207,Corumbá - MS,MS,30096,91.08851674641149,51.23604465709729,90.56020733652312,95.35,1432.56,92.418041301367,0.7,0.701,0.586,0.834,1,Desenvolvido
5003256,Costa Rica - MS,MS,9394,90.18522461145412,55.63125399190974,96.68937619757293,93.35,1508.09,90.00652917002728,0.706,0.717,0.606,0.811,1,Desenvolvido
5003306,Coxim - MS,MS,12127,90.41807536901128,16.055083697534428,91.2179434320112,92.47,1501.32,90.91474604211378,0.703,0.719,0.579,0.836,4,Em Transição
5003454,Deodápolis - MS,MS,5131,86.51335022412785,9.822646657571624,88.36484116156694,91.68,1317.66,88.26758398594745,0.694,0.693,0.595,0.81,4,Em Transição
5003488,Dois Irmãos do Buriti - MS,MS,3637,72.75226835303822,30.43717349463844,61.42425075611768,90.45,1232.92,50.58558558558559,0.639,0.64,0.528,0.773,4,Em Transição
5003504,Douradina - MS,MS,2012,73.65805168986084,12.673956262425447,69.48310139165011,92.3,1196.02,65.16672642524203,0.699,0.706,0.597,0.809,3,Rural de Média Renda
5003702,Dourados - MS,MS,85947,83.1593889257333,69.35669656881566,94.8363526359268,95.97,2015.16,93.89769360677496,0.747,0.753,0.657,0.843,1,Desenvolvido
5003751,Eldorado - MS,MS,4176,88.98467432950191,27.514367816091955,89.34386973180077,90.74,1275.12,84.16476374494994,0.684,0.674,0.577,0.824,4,Em Transição
5003801,Fátima do Sul - MS,MS,7847,82.1715305212183,25.10513572065758,94.64763603925068,92.38,1514.57,93.3087486049784,0.714,0.719,0.621,0.815,4,Em Transição
5003900,Figueirão - MS,MS,1363,58.03374908290535,6.016140865737344,70.43286867204695,90.98,1711.92,53.29189036450976,0.66,0.677,0.511,0.83,3,Rural de Média Renda
5004007,Glória de Dourados - MS,MS,3953,82.21603845180874,14.900075891727802,82.89906400202378,91.61,1559.86,80.9076981999234,0.721,0.705,0.648,0.822,4,Em Transição
5004106,Guia Lopes da Laguna - MS,MS,3586,84.7462353597323,39.82152816508645,85.88957055214725,91.3,1147.34,86.72032193158954,0.675,0.677,0.549,0.826,4,Em Transição
5004304,Iguatemi - MS,MS,5061,77.9095040505829,12.25054337087532,79.66804979253112,89.39,1475.2,75.45625724217845,0.662,0.671,0.53,0.817,4,Em Transição
5004403,Inocência - MS,MS,3130,68.81789137380193,19.936102236421725,74.12140575079871,91.51,1686.73,68.28891004283675,0.681,0.702,0.531,0.846,3,Rural de Média Renda
5004502,Itaporã - MS,MS,8358,80.35415171093562,14.525005982292411,71.03374012921752,92.25,1257.96,63.69888552844181,0.654,0.66,0.523,0.809,4,Em Transição
5004601,Itaquiraí - MS,MS,6918,76.56837236195432,1.1274934952298352,54.668979473836366,89.6,1255.34,52.75189208670133,0.62,0.645,0.479,0.772,2,Em Desenvolvimento
5004700,Ivinhema - MS,MS,10296,87.99533799533799,1.5928515928515927,86.79098679098679,93.47,1420.01,84.78846914201502,0.72,0.715,0.615,0.85,4,Em Transição
5004809,Japorã - MS,MS,2492,56.09951845906902,15.008025682182986,29.052969502407706,84.97,757.4,23.5640648011782,0.526,0.547,0.337,0.791,0,Crítico
5004908,Jaraguari - MS,MS,2721,44.90995957368615,0.4410143329658214,46.0124954061007,92.89,1392.46,35.4671522622216,0.664,0.668,0.53,0.827,3,Rural de Média Renda
5005004,Jardim - MS,MS,8341,92.98645246373336,36.90205011389522,93.63385685169644,93.22,1572.74,93.89516700721404,0.712,0.718,0.595,0.845,1,Desenvolvido
5005103,Jateí - MS,MS,1262,63.70839936608558,56.1014263074485,75.51505546751189,91.36,1424.47,54.90797546012271,0.708,0.716,0.579,0.857,3,Rural de Média Renda
5005152,Juti - MS,MS,2385,70.85953878406708,20.83857442348008,74.50733752620545,89.24,1202.34,73.1015009659682,0.623,0.646,0.485,0.77,4,Em Transição
5005202,Ladário - MS,MS,6386,96.58628249295332,32.94707171938616,96.49232696523646,95.86,1172.23,97.24467986246631,0.704,0.687,0.618,0.822,1,Desenvolvido
5005251,Laguna Carapã - MS,MS,2350,67.65957446808511,23.361702127659576,66.0,90.63,1295.64,49.83085747904104,0.672,0.676,0.545,0.822,3,Rural de Média Renda
5005400,Maracaju - MS,MS,15753,90.72557608074654,42.93785310734463,92.62997524281089,95.6,1785.78,91.10706595333762,0.736,0.744,0.613,0.873,1,Desenvolvido
5005608,Miranda - MS,MS,7842,83.40984442744198,39.50522825809743,74.15200204029584,90.76,924.13,56.62985588972431,0.632,0.638,0.507,0.782,4,Em Transição
5005681,Mundo Novo - MS,MS,7048,90.46538024971623,1.2627695800227017,91.40181611804768,91.23,1531.14,88.01646433595582,0.686,0.707,0.565,0.808,4,Em Transição
5005707,Naviraí - MS,MS,18563,94.93077627538652,35.13979421429726,96.81624737380812,92.71,1743.97,94.02461501872882,0.7,0.715,0.597,0.803,1,Desenvolvido
5005806,Nioaque - MS,MS,4652,73.08684436801376,27.235597592433365,56.190885640584696,91.86,1269.36,54.79576399394857,0.639,0.658,0.483,0.822,4,Em Transição
5006002,Nova Alvorada do Sul - MS,MS,7788,83.96250642013354,17.205957883923986,85.11813045711351,93.61,1245.03,84.11236366969113,0.694,0.746,0.554,0.809,4,Em Transição
5006200,Nova Andradina - MS,MS,17569,88.33172064431669,37.01975069725084,88.93505606465935,94.04,1656.18,87.51724563968453,0.721,0.716,0.616,0.85,1,Desenvolvido
5006259,Novo Horizonte do Sul - MS,MS,1796,68.37416481069042,10.523385300668153,69.3207126948775,89.7,1347.22,67.25270069900445,0.649,0.656,0.523,0.798,4,Em Transição
5006309,Paranaíba - MS,MS,15806,63.85549791218524,69.62545868657472,93.23041882829304,92.5,1719.67,90.58524794296456,0.721,0.727,0.627,0.823,1,Desenvolvido
5006358,Paranhos - MS,MS,3632,69.98898678414098,34.1409691629956,53.16629955947136,86.01,763.99,47.581456543611175,0.588,0.566,0.444,0.811,0,Crítico
5006408,Pedro Gomes - MS,MS,2701,79.26693817104777,13.10625694187338,79.56312476860423,89.45,1271.33,77.26552369975508,0.671,0.672,0.562,0.801,4,Em Transição
5006606,Ponta Porã - MS,MS,30465,82.95749220416872,61.42130313474479,85.77383883144593,94.09,1484.68,86.60030211808689,0.701,0.708,0.598,0.812,1,Desenvolvido
5006903,Porto Murtinho - MS,MS,4043,78.62973039821914,69.25550333910464,70.02226069750186,90.99,1166.44,65.75161365580527,0.666,0.677,0.526,0.83,4,Em Transição
5007109,Ribas do Rio Pardo - MS,MS,7796,74.51257054899949,45.35659312467932,79.56644433042585,93.51,1580.75,78.38444924406048,0.664,0.681,0.519,0.83,4,Em Transição
5007208,Rio Brilhante - MS,MS,13140,86.55251141552512,23.82800608828006,88.42465753424658,93.65,1528.88,89.23166937049547,0.715,0.72,0.59,0.861,1,Desenvolvido
5007307,Rio Negro - MS,MS,1769,75.24024872809497,10.457885811192764,79.36687394007915,91.34,1501.79,72.85684775872754,0.709,0.702,0.585,0.869,3,Rural de Média Renda
5007406,Rio Verde de Mato Grosso - MS,MS,7312,83.95787746170679,12.73249452954048,87.10339168490154,90.87,1598.28,85.16500151377535,0.673,0.686,0.521,0.852,4,Em Transição
5007505,Rochedo - MS,MS,1892,71.56448202959831,2.5898520084566594,71.1416490486258,90.76,1211.98,69.05174071936912,0.651,0.676,0.491,0.83,4,Em Transição
5007554,Santa Rita do Pardo - MS,MS,2514,56.40413683373111,32.975338106603026,56.88146380270486,91.54,1223.61,51.77173758360609,0.642,0.655,0.505,0.8,3,Rural de Média Renda
5007695,São Gabriel do Oeste - MS,MS,10670,91.31208997188378,82.08997188378632,93.88940955951264,95.74,2084.65,91.54467696676696,0.729,0.751,0.608,0.85,1,Desenvolvido
5007703,Sete Quedas - MS,MS,3668,81.78844056706652,0.7906215921483097,85.4143947655398,87.34,1282.59,80.5166454429689,0.614,0.66,0.45,0.778,4,Em Transição
5007802,Selvíria - MS,MS,3006,71.1909514304724,1.5302727877578175,80.23952095808383,92.97,1247.44,76.61508228936378,0.682,0.668,0.576,0.825,4,Em Transição
5007901,Sidrolândia - MS,MS,16548,74.51051486584481,19.86342760454436,68.38288614938361,93.72,1236.58,68.83993378326754,0.686,0.694,0.561,0.829,4,Em Transição
5007935,Sonora - MS,MS,5241,91.52833428734976,1.73630986452967,93.45544743369588,91.81,1487.62,91.46459079636264,0.681,0.706,0.557,0.803,4,Em Transição
5007950,Tacuru - MS,MS,3242,65.51511412708206,40.06785934608266,44.91054904380013,84.4,727.9,35.41820873427091,0.593,0.615,0.434,0.782,0,Crítico
5007976,Taquarussu - MS,MS,1377,87.7995642701525,2.033405954974582,78.28612926652141,88.77,1326.37,75.55862068965517,0.651,0.657,0.545,0.769,4,Em Transição
5008008,Terenos - MS,MS,6448,68.11414392059554,20.61104218362283,59.44478908188585,92.73,1302.89,55.39882166326762,0.658,0.651,0.521,0.839,3,Rural de Média Renda
5008305,Três Lagoas - MS,MS,47895,93.86783589101158,80.7766990291262,97.94341789330828,96.17,1674.66,96.35344149161573,0.744,0.752,0.645,0.849,1,Desenvolvido
5008404,Vicentina - MS,MS,2391,76.11877875365956,6.608113759933082,81.68130489335006,89.81,1429.37,77.66729797979798,0.711,0.689,0.626,0.835,4,Em Transição
5100102,Acorizal - MT,MT,1821,66.72158154859967,1.5376166941241076,72.65238879736408,89.57,1231.13,59.61308336657359,0.628,0.594,0.51,0.816,4,Em Transição
5100201,Água Boa - MT,MT,10343,82.9546553224403,7.966740790873055,88.2142511843759,94.41,2215.9,83.9282658544098,0.729,0.723,0.646,0.829,3,Rural de Média Renda
5100250,Alta Floresta - MT,MT,20928,72.67775229357798,31.82817278287462,88.65634556574923,94.2,1840.57,87.71432958558681,0.714,0.709,0.629,0.817,1,Desenvolvido
5100300,Alto Araguaia - MT,MT,6644,86.46899458157736,15.954244431065623,89.32871763997592,92.02,1828.79,87.72756354330251,0.704,0.712,0.612,0.802,4,Em Transição
5100359,Alto Boa Vista - MT,MT,1787,69.33407946278679,1.3989927252378287,82.42865137101288,91.59,1237.65,67.19160104986877,0.651,0.613,0.561,0.803,4,Em Transição
5100409,Alto Garças - MT,MT,4583,90.48658084224309,1.985598952651102,93.4540693868645,94.13,1517.96,92.63714373276126,0.701,0.707,0.583,0.835,4,Em Transição
5100508,Alto Paraguai - MT,MT,3016,71.08753315649867,19.26392572944297,72.71220159151194,90.6,1030.35,66.91222374828318,0.638,0.612,0.541,0.784,4,Em Transição
5100607,Alto Taquari - MT,MT,3914,94.86458865610628,1.8140010219724068,95.14563106796116,94.44,1946.75,94.36903888481292,0.705,0.736,0.571,0.833,1,Desenvolvido
5100805,Apiacás - MT,MT,2807,47.38154613466335,0.8906305664410403,74.10046312789454,88.4,1635.19,72.77066356228173,0.675,0.666,0.57,0.809,3,Rural de Média Renda
5101001,Araguaiana - MT,MT,1457,69.32052161976664,0.2745367192862045,74.33081674673988,91.3,1425.49,66.9038208168643,0.687,0.671,0.591,0.817,3,Rural de Média Renda
5101209,Araguainha - MT,MT,408,87.74509803921569,3.92156862745098,85.5392156862745,87.09,1663.95,85.34653465346534,0.701,0.65,0.627,0.844,4,Em Transição
5101258,Araputanga - MT,MT,5498,86.4496180429247,23.317570025463805,89.72353583121135,90.57,1379.75,84.81671851751656,0.725,0.704,0.655,0.826,4,Em Transição
5101308,Arenápolis - MT,MT,3812,85.07345225603358,5.5876180482686255,92.5498426023085,90.5,1649.73,93.4001512859304,0.704,0.677,0.649,0.793,4,Em Transição
5101407,Aripuanã - MT,MT,7781,57.98740521783833,4.433877393651202,71.46896285824444,94.66,1863.42,73.88126370502721,0.675,0.682,0.553,0.816,3,Rural de Média Renda
5101605,Barão de Melgaço - MT,MT,2438,37.77686628383921,13.658736669401147,46.8416735028712,85.46,985.39,45.71901282228043,0.6,0.598,0.44,0.82,0,Crítico
5101704,Barra do Bugres - MT,MT,10550,86.3696682464455,24.322274881516588,90.56872037914692,90.7,1466.38,85.98782437166275,0.693,0.684,0.595,0.818,4,Em Transição
5101803,Barra do Garças - MT,MT,25285,93.60490409333596,49.649990112715045,94.783468459561,95.69,1778.99,89.97254731975148,0.748,0.738,0.693,0.817,1,Desenvolvido
5101852,Bom Jesus do Araguaia - MT,MT,2474,3.354890864995958,0.7679870654810024,68.95715440582053,93.6,1533.79,52.88461538461539,0.661,0.665,0.555,0.784,3,Rural de Média Renda
5101902,Brasnorte - MT,MT,5771,64.2349679431641,9.998267198059262,71.0622075896725,92.96,1603.19,60.69748294518936,0.696,0.695,0.571,0.85,3,Rural de Média Renda
5102504,Cáceres - MT,MT,31076,77.69983266829708,20.46595443429013,88.17093577036943,92.24,1459.05,88.52265251279535,0.708,0.691,0.633,0.813,4,Em Transição
5102603,Campinápolis - MT,MT,3756,53.06176783812566,4.15335463258786,55.56443024494144,83.82,861.15,37.1864207988532,0.538,0.597,0.324,0.803,0,Crítico
5102637,Campo Novo do Parecis - MT,MT,15294,93.82764482803714,5.054269648228063,96.97920753236563,95.7,1827.46,93.47698206932613,0.734,0.745,0.649,0.819,1,Desenvolvido
5102678,Campo Verde - MT,MT,15418,88.09832663121028,55.49357893371384,91.153197561292,95.51,1712.11,87.22888863967702,0.75,0.755,0.67,0.834,1,Desenvolvido
5102686,Campos de Júlio - MT,MT,2882,75.39902845246357,0.520471894517696,87.92505204718945,94.15,1850.44,79.81183405123555,0.744,0.8,0.625,0.825,3,Rural de Média Renda
5102694,Canabrava do Norte - MT,MT,1567,15.443522654754307,0.1276324186343331,66.62412252712188,91.09,1615.55,62.02898550724638,0.667,0.616,0.589,0.817,3,Rural de Média Renda
5102702,Canarana - MT,MT,8878,83.25073214687993,3.097544492002703,87.05789592250507,94.28,2136.38,78.25044473663857,0.693,0.735,0.549,0.825,3,Rural de Média Renda
5102793,Carlinda - MT,MT,3784,50.2906976744186,0.1849894291754756,57.901691331923885,87.71,1460.34,59.22377080913667,0.665,0.656,0.553,0.809,3,Rural de Média Renda
5102850,Castanheira - MT,MT,2722,51.506245407788384,0.8082292432035268,55.95150624540779,91.54,1335.04,49.17399413802291,0.665,0.671,0.547,0.8,3,Rural de Média Renda
5103007,Chapada dos Guimarães - MT,MT,6892,67.25188624492165,5.847359257109693,70.937318630296,90.16,1863.33,68.45181674565562,0.688,0.677,0.578,0.833,3,Rural de Média Renda
5103056,Cláudia - MT,MT,3395,72.84241531664212,45.09572901325479,75.05154639175258,93.32,1473.42,74.2416345251746,0.699,0.719,0.586,0.809,4,Em Transição
5103106,Cocalinho - MT,MT,2276,52.15289982425308,1.493848857644991,76.93321616871704,89.4,1466.11,63.95498392282958,0.66,0.674,0.528,0.807,3,Rural de Média Renda
5103205,Colíder - MT,MT,11741,69.78110893450302,26.837577719104,83.02529597138233,93.13,1796.83,83.48422059292318,0.713,0.732,0.604,0.819,3,Rural de Média Renda
5103254,Colniza - MT,MT,8837,23.775036777186827,1.0071291162159104,59.68088717890687,92.51,1262.59,59.87735775828611,0.611,0.633,0.443,0.815,0,Crítico
5103304,Comodoro - MT,MT,6428,70.89296826384567,2.893590541381456,73.45986309894212,91.47,1444.11,70.22151551705231,0.689,0.687,0.567,0.84,3,Rural de Média Renda
5103353,Confresa - MT,MT,11908,50.067181726570375,9.87571380584481,76.981860933826,93.34,1500.84,77.00641482537421,0.668,0.66,0.556,0.812,3,Rural de Média Renda
5103361,Conquista D'Oeste - MT,MT,1332,72.97297297297297,0.9009009009009008,70.87087087087087,91.0,1523.36,65.31914893617021,0.718,0.707,0.65,0.807,3,Rural de Média Renda
5103379,Cotriguaçu - MT,MT,3885,6.795366795366796,0.9009009009009008,54.62033462033462,91.77,1520.4,46.39905548996458,0.601,0.623,0.423,0.825,0,Crítico
5103403,Cuiabá - MT,MT,232201,94.31914591237764,71.20167441139358,97.71232682029792,96.73,2428.24,98.28646579922167,0.785,0.8,0.726,0.834,1,Desenvolvido
5103437,Curvelândia - MT,MT,1795,27.29805013927577,0.8356545961002786,74.20612813370474,89.22,1300.68,62.87986946767285,0.69,0.658,0.615,0.811,3,Rural de Média Renda
5103452,Denise - MT,MT,2480,88.0241935483871,0.9274193548387096,89.75806451612904,88.62,1436.49,88.70829769033361,0.683,0.672,0.59,0.802,4,Em Transição
5103502,Diamantino - MT,MT,7504,81.6231343283582,25.426439232409383,87.56663113006397,93.62,1634.49,79.92343101955244,0.718,0.714,0.625,0.831,4,Em Transição
5103601,Dom Aquino - MT,MT,3026,80.99801718440185,27.52808988764045,80.96497025776603,88.76,1456.31,79.3826219512195,0.69,0.687,0.593,0.806,4,Em Transição
5103700,Feliz Natal - MT,MT,3350,73.37313432835822,0.9552238805970148,76.4776119402985,93.56,1520.23,70.73472103412223,0.692,0.737,0.548,0.819,3,Rural de Média Renda
5103809,Figueirópolis D'Oeste - MT,MT,1211,60.52848885218828,0.1651527663088356,70.52023121387283,91.0,1457.44,61.248823344838414,0.679,0.665,0.599,0.786,3,Rural de Média Renda
5103858,Gaúcha do Norte - MT,MT,2683,69.13902348117779,1.2672381662318302,62.05739843458815,90.22,1347.27,45.88058319833372,0.615,0.658,0.418,0.847,3,Rural de Média Renda
5103908,General Carneiro - MT,MT,1895,53.93139841688655,8.970976253298153,56.04221635883905,90.06,1051.79,44.24382971674673,0.67,0.645,0.569,0.82,3,Rural de Média Renda
5103957,Glória D'Oeste - MT,MT,1113,59.74842767295597,0.628930817610063,77.17879604672058,89.13,1190.16,69.77624784853701,0.71,0.684,0.636,0.823,3,Rural de Média Renda
5104104,Guarantã do Norte - MT,MT,10908,74.0924092409241,11.312797946461313,84.9009900990099,94.03,1740.16,84.68927282104177,0.703,0.692,0.609,0.826,3,Rural de Média Renda
5104203,Guiratinga - MT,MT,4402,83.09859154929578,51.11313039527487,84.96138119036802,90.73,1502.94,82.83786248404158,0.705,0.677,0.637,0.813,4,Em Transição
5104500,Indiavaí - MT,MT,837,63.32138590203107,2.508960573476702,76.70250896057348,89.29,1281.65,73.24898328061455,0.661,0.645,0.533,0.841,4,Em Transição
5104526,Ipiranga do Norte - MT,MT,2546,71.48468185388846,1.9638648860958363,79.69363707776905,95.83,1872.14,74.99680102367242,0.727,0.742,0.642,0.807,3,Rural de Média Renda
5104542,Itanhangá - MT,MT,2552,71.5909090909091,1.4106583072100314,75.23510971786834,93.66,1587.37,61.67926780740152,0.71,0.699,0.597,0.856,3,Rural de Média Renda
5104559,Itaúba - MT,MT,1741,83.34290637564618,3.101665709362436,84.66398621481906,89.91,1489.28,81.59362549800797,0.69,0.714,0.569,0.809,4,Em Transição
5104609,Itiquira - MT,MT,4293,73.39855578849289,1.7004425809457255,86.09364081062193,93.53,1638.65,69.54069957502452,0.693,0.694,0.591,0.812,3,Rural de Média Renda
5104807,Jaciara - MT,MT,10288,91.40746500777604,18.84720062208398,93.69167962674962,93.35,1638.82,90.98673387237916,0.735,0.728,0.655,0.833,1,Desenvolvido
5104906,Jangada - MT,MT,2548,76.25588697017268,0.7064364207221351,56.04395604395605,82.95,1095.63,49.77107460274711,0.63,0.567,0.549,0.805,2,Em Desenvolvimento
5105002,Jauru - MT,MT,3091,63.73341960530573,25.16984794564866,70.46263345195729,87.08,1721.24,66.45153579538665,0.673,0.668,0.563,0.812,3,Rural de Média Renda
5105101,Juara - MT,MT,12121,73.57478755878229,20.064351126144707,81.69292962626847,93.07,1605.6,80.38732596115281,0.682,0.699,0.543,0.836,4,Em Transição
5105150,Juína - MT,MT,16708,59.45654776155135,3.471390950442901,83.80416566914053,93.16,1597.67,80.30478100678017,0.716,0.733,0.593,0.845,3,Rural de Média Renda
5105176,Juruena - MT,MT,3619,65.26664824537166,0.2763194252555954,76.07073777286544,91.17,1627.82,73.17144815431314,0.662,0.647,0.563,0.797,3,Rural de Média Renda
5105200,Juscimeira - MT,MT,4326,70.89690245030052,13.106796116504857,76.99953767914933,88.8,1222.76,68.41463414634147,0.714,0.678,0.637,0.842,3,Rural de Média Renda
5105234,Lambari D'Oeste - MT,MT,1723,66.22170632617528,3.8885664538595472,74.57922228670922,84.94,1165.12,61.858037578288105,0.627,0.67,0.467,0.787,2,Em Desenvolvimento
5105259,Lucas do Rio Verde - MT,MT,27725,94.61496844003608,40.541027953110905,97.75653742110008,97.16,2202.82,96.21470679491158,0.768,0.766,0.71,0.833,1,Desenvolvido
5105309,Luciara - MT,MT,821,77.22289890377589,2.4360535931790497,76.00487210718636,91.3,1051.57,74.09326424870466,0.676,0.617,0.634,0.788,4,Em Transição
5105507,Vila Bela da Santíssima Trindade - MT,MT,5367,33.35196571641513,11.253959381404885,47.45667970933483,91.97,1260.1,38.11851675211637,0.645,0.644,0.495,0.843,3,Rural de Média Renda
5105580,Marcelândia - MT,MT,3830,73.89033942558747,2.6892950391644908,79.92167101827677,93.32,1570.67,71.16532116532116,0.701,0.7,0.604,0.813,3,Rural de Média Renda
5105606,Matupá - MT,MT,6865,74.08594319009468,9.031318281136198,79.94173343044429,93.21,1880.9,80.28968194714051,0.716,0.706,0.631,0.824,3,Rural de Média Renda
5105622,Mirassol d'Oeste - MT,MT,9863,66.23745310757376,22.964615228632265,86.68762039947278,91.92,1480.3,84.63692365129737,0.704,0.723,0.592,0.816,4,Em Transição
5105903,Nobres - MT,MT,5262,86.73508171797796,1.8244013683010265,88.59749144811857,91.78,1484.25,86.76736380067132,0.699,0.675,0.611,0.827,4,Em Transição
5106000,Nortelândia - MT,MT,2135,82.10772833723652,11.053864168618269,85.85480093676814,90.34,1454.13,84.20080591000672,0.702,0.653,0.668,0.793,4,Em Transição
5106109,Nossa Senhora do Livramento - MT,MT,4598,37.27707698999565,2.327098738581992,48.39060461070031,87.2,1107.38,41.17465224111283,0.638,0.6,0.529,0.82,0,Crítico
5106158,Nova Bandeirantes - MT,MT,4935,42.006079027355625,0.425531914893617,50.86119554204661,93.5,1419.8,47.994132746608,0.65,0.696,0.469,0.842,3,Rural de Média Renda
5106174,Nova Nazaré - MT,MT,1141,48.90446976336547,2.4539877300613497,59.50920245398773,82.43,1290.57,35.523809523809526,0.595,0.621,0.427,0.793,0,Crítico
5106182,Nova Lacerda - MT,MT,2360,53.559322033898304,3.093220338983051,53.559322033898304,89.95,1411.77,51.28935532233883,0.636,0.643,0.485,0.825,3,Rural de Média Renda
5106190,Nova Santa Helena - MT,MT,1506,67.19787516600265,1.0624169986719787,70.84993359893758,91.0,1673.59,63.01014390186365,0.714,0.745,0.603,0.809,3,Rural de Média Renda
5106208,Nova Brasilândia - MT,MT,1540,73.31168831168831,0.974025974025974,75.77922077922078,79.79,1187.78,71.23601220752798,0.651,0.673,0.485,0.845,4,Em Transição
5106216,Nova Canaã do Norte - MT,MT,4289,60.57356027045932,1.119141991140126,68.29097691769644,91.99,1532.5,63.28692235414709,0.686,0.692,0.572,0.815,3,Rural de Média Renda
5106224,Nova Mutum - MT,MT,18174,88.12589413447782,4.853086827335754,91.08066468581492,96.12,2222.75,88.59578430845825,0.758,0.773,0.673,0.837,1,Desenvolvido
5106232,Nova Olímpia - MT,MT,5745,88.12880765883376,0.7310704960835509,89.53872932985205,89.2,1378.26,89.99510763209393,0.682,0.704,0.561,0.804,4,Em Transição
5106240,Nova Ubiratã - MT,MT,3745,73.16421895861149,1.8691588785046729,73.77837116154873,93.27,1588.72,68.79444926279271,0.669,0.694,0.529,0.816,3,Rural de Média Renda
5106257,Nova Xavantina - MT,MT,9282,81.36177547942253,50.19392372333549,86.00517129928895,93.65,1674.32,82.26740603820086,0.704,0.713,0.613,0.8,4,Em Transição
5106265,Novo Mundo - MT,MT,2225,38.24719101123596,1.0337078651685392,49.842696629213485,94.7,1395.5,40.644171779141104,0.674,0.652,0.577,0.815,3,Rural de Média Renda
5106273,Novo Horizonte do Norte - MT,MT,1255,57.60956175298805,1.195219123505976,59.84063745019921,88.21,1535.86,58.76381009256495,0.664,0.652,0.548,0.82,3,Rural de Média Renda
5106281,Novo São Joaquim - MT,MT,2536,65.02365930599369,28.430599369085176,72.83123028391168,90.27,1521.54,60.45671339788987,0.649,0.658,0.507,0.819,3,Rural de Média Renda
5106299,Paranaíta - MT,MT,4080,59.0686274509804,0.9803921568627452,66.93627450980392,91.15,1616.67,62.45394567731986,0.672,0.677,0.555,0.809,3,Rural de Média Renda
5106307,Paranatinga - MT,MT,9142,79.46838766134326,8.00700065631153,81.64515423320935,93.06,1493.0,72.06978768497143,0.667,0.679,0.532,0.82,4,Em Transição
5106315,Novo Santo Antônio - MT,MT,736,22.28260869565217,0.2717391304347826,75.54347826086956,92.94,1343.52,67.44416873449131,0.653,0.64,0.526,0.829,3,Rural de Média Renda
5106372,Pedra Preta - MT,MT,6654,83.96453261196272,22.587917042380525,85.75293056807935,90.46,1510.72,77.05634894276542,0.679,0.672,0.573,0.812,4,Em Transição
5106422,Peixoto de Azevedo - MT,MT,10880,71.78308823529412,14.944852941176473,83.13419117647058,90.52,1089.88,80.69022436877178,0.649,0.691,0.521,0.761,4,Em Transição
